Station,Chip,Channel,Amplitude,T_point,Width,erf_t_point,std_erf_t_point
22,128,2,1001.000195,247.584016,1.382969,247.5840159366794,9.10105014465659e-07
22,128,3,1001.026432,164.218037,1.435019,164.21803738033594,0.0005055940245209023
22,128,4,1000.271357,249.137187,1.594241,249.13718707788817,0.007786002064028958
22,128,5,1000.676373,239.280914,1.351192,239.28091406545158,0.0016887854751290554
22,128,6,1001.000404,247.134647,1.614454,247.1346469030905,0.00010119519563731662
22,128,7,1001.209606,266.017003,1.786473,266.01700324407244,0.0004139007322835576
22,129,0,1000.964002,230.236189,1.581905,230.23618869187675,0.0007359566279954186
22,129,1,1001.038648,211.436622,1.354986,211.43662200754721,0.000156197890282837
22,129,2,999.874835,192.854047,1.327086,192.8540474375829,0.008554815591763595
22,129,3,1000.759274,144.683599,1.341133,144.68359939074446,0.0018983090566415707
22,129,4,1001.000689,204.676813,1.417652,204.6768134615157,2.6452630201201114e-06
22,129,5,1000.999996,165.997566,1.29585,165.99756626396513,1.8189735869500016e-06
22,129,6,1000.98412,171.312959,1.534319,171.3129585752972,0.0006764468822358977
22,129,7,1001.139319,254.648672,1.930293,254.64867208056464,0.006254418699358281
22,130,0,1001.098099,144.263004,1.544227,144.26300416156562,0.00028476429058845105
22,130,1,1000.90371,128.200297,1.513351,128.200297217682,0.0019000419767412785
22,130,2,1001.165386,147.409665,1.52171,147.40966520542983,0.0005101196284528833
22,130,3,1001.058578,164.565658,1.323433,164.5656580132744,0.0002958881422025155
22,130,4,1001.008258,192.047237,1.422433,192.0472374736881,2.212573382781403e-05
22,130,5,1000.971804,193.160965,1.424403,193.16096480788977,0.0005721666723008728
22,130,6,1001.000028,151.163526,1.447405,151.16352568473377,1.3232970347831583e-05
22,130,7,1001.491214,142.315479,1.912931,142.31547876749727,0.006431871976045502
22,131,0,1000.993188,181.871961,1.603537,181.87196081444023,0.0005261932513998203
22,131,1,1001.235393,133.950174,1.400612,133.95017380235046,0.0008203692125113061
22,131,2,1001.000002,166.171023,1.33108,166.1710231101688,4.39129571013217e-06
22,131,3,1001.048955,178.421945,1.384434,178.42194530750166,0.00018411154740978562
22,131,4,1001.148421,190.115036,1.395344,190.1150360889748,0.002107410298269125
22,131,5,1001.000037,182.363347,1.383485,182.363346521288,2.262789236640078e-06
22,131,6,1000.998749,196.663648,1.536292,196.66364837634163,0.0006223684549624083
22,131,7,1001.028782,214.705665,1.67549,214.7056646322249,0.004932476670148423
22,132,0,1001.120942,185.964179,1.73996,185.9641785749286,0.0002308212245665586
22,132,1,1000.822626,149.907377,1.488111,149.90737705917513,0.0006575555056532223
22,132,2,1000.999969,206.686368,1.340172,206.6863681066564,9.229328958312558e-05
22,132,3,1000.999984,206.689481,1.313266,206.68948147422503,6.671818936591529e-05
22,132,4,1001.268736,186.476114,1.543666,186.4761142534657,0.017478471070769445
22,132,5,1001.030259,170.581039,1.258522,170.58103880842003,0.0001963882173158833
22,132,6,1000.995576,171.975806,1.679867,171.97580593635294,0.0002548669562596699
22,132,7,1000.614625,208.362792,1.678626,208.36279224733346,0.009682744203039866
22,133,0,1001.055277,206.371538,1.634535,206.3715379319868,0.0023323886469055026
22,133,1,1001.001305,179.695683,1.386706,179.69568283412949,0.002278186312132595
22,133,2,1001.0,179.964166,1.266517,179.96416589707096,3.658744054852815e-06
22,133,3,1001.000001,177.161399,1.29075,177.16139908346832,1.2053398282644132e-06
22,133,4,1001.000681,213.339976,1.560509,213.3399755486768,1.933714827308153e-05
22,133,5,1001.032408,211.285474,1.418549,211.2854743017976,0.00010528954129489239
22,133,6,1001.288758,195.324358,1.647281,195.32435764736357,0.000802074716106966
22,133,7,1000.999995,220.785177,1.80241,220.78517716372767,7.923333455051818e-07
22,135,0,1001.000175,166.220398,1.52971,166.22039824733028,3.330297849576937e-05
22,135,1,1001.001458,180.735341,1.440547,180.73534061805947,5.633794169599473e-06
22,135,2,1001.000237,191.402618,1.46758,191.4026180706511,4.158381458722625e-06
22,135,3,1001.048188,147.570185,1.303417,147.57018525380292,0.0002612001141575733
22,135,4,1001.184798,164.406081,1.537332,164.40608093268565,0.00797113315014934
22,135,5,1000.659214,206.104723,1.427292,206.10472293266324,0.004304897248345532
22,135,6,1001.000022,169.220586,1.412386,169.22058603168713,5.723482179666062e-06
22,135,7,1000.963107,159.786271,1.663157,159.7862706550342,0.002143049254791197
22,136,0,1001.000898,174.962767,1.596499,174.962767241083,0.0015651097010760365
22,136,1,1001.047022,193.271761,1.512204,193.2717609248388,0.0016351283499133795
22,136,2,1001.000006,177.423213,1.283181,177.4232131075997,2.4688618365729675e-07
22,136,3,1000.999766,221.627923,1.39979,221.62792258625987,0.0002524918392915302
22,136,4,1001.045092,161.456622,1.358258,161.45662215323347,0.00018466125954240962
22,136,5,1000.982449,249.430066,1.527684,249.43006562719182,0.0019887091526835684
22,136,6,1001.000391,219.310849,1.536287,219.3108488887041,1.7044490286725052e-05
22,136,7,1000.740833,249.840712,1.993386,249.84071207149887,0.004481220944875514
22,137,0,1000.982509,137.873576,1.690514,137.8735757052312,0.0008052597150084695
22,137,1,1001.009081,189.149319,1.380524,189.14931890656274,2.8934160222694298e-05
22,137,2,1001.000268,177.569947,1.406196,177.56994728058433,1.2921651150459366e-06
22,137,3,1001.009049,205.144265,1.382701,205.1442648859835,2.8740827638685283e-05
22,137,4,1001.012276,211.222546,1.368208,211.22254584698072,4.0772516991724396e-05
22,137,5,1001.000006,207.089634,1.401209,207.08963376143598,1.1360259503204745e-05
22,137,6,1001.000099,175.080159,1.551635,175.0801594058539,7.236898122272695e-05
22,137,7,1000.561175,168.051151,1.741388,168.05115090357052,0.0020819291190738495
22,138,0,1000.999553,199.059549,1.610756,199.05954867140355,0.00011165356140035239
22,138,1,1000.448294,227.458008,1.49599,227.45800692163456,0.058501950944331665
22,138,2,1001.000023,202.273502,1.395269,202.27350201304728,3.167695525323094e-06
22,138,3,1001.000065,194.47705,1.367962,194.47704978835952,7.565456951719864e-07
22,138,4,1001.000737,219.613183,1.44901,219.61318343082672,2.883101618234146e-06
22,138,5,1001.162642,164.389167,1.531462,164.38916752743282,0.006487798495159698
22,138,6,1000.988099,198.354991,1.413174,198.354991011053,0.0015400939994545926
22,138,7,1000.84737,180.835374,1.936181,180.83537427784537,0.0005030586246546661
22,139,0,1001.006115,148.880289,1.478587,148.8802890203165,1.9035554470071514e-05
22,139,1,1000.676909,215.390921,1.301033,215.39092317300552,0.12968253971036192
22,139,2,1000.480581,192.802305,1.320467,192.80230529760271,0.004430254765128842
22,139,3,1001.000132,148.506041,1.393094,148.50604126396996,1.0178652426068628e-06
22,139,4,1000.83967,189.864418,1.301708,189.86441839551972,0.0013434401820377987
22,139,5,1000.999969,179.868822,1.478107,179.86882151639503,0.00011484077861941686
22,139,6,1001.000486,166.358609,1.530578,166.35860936004926,1.577060215710507e-05
22,139,7,1001.250016,171.387513,1.790387,171.38751342212842,0.004996654248453931
22,142,0,1000.480648,200.762309,1.588083,200.76230861423505,0.002174239778271385
22,142,1,1001.000003,169.109501,1.364489,169.10950131518288,5.864485670643582e-06
22,142,2,1000.999846,131.495726,1.271572,131.49572561529638,0.00020574715582407044
22,142,3,1001.005568,198.487016,1.340726,198.48701623499673,0.003017351520313078
22,142,4,1001.002799,189.109146,1.316167,189.10914637407396,9.40339843149355e-06
22,142,5,1001.023185,201.177019,1.37766,201.1770190261399,0.0007081497903914386
22,142,6,1001.000357,199.396903,1.494868,199.3969028939287,8.139205463082684e-06
22,142,7,1001.012671,157.602484,1.676697,157.60248408283292,3.842868489536743e-05
22,143,0,1001.37394,200.624427,1.738821,200.6244271551825,0.0014677541897468497
22,143,1,1001.008459,236.81659,1.535584,236.81659009316766,2.4139327210345415e-05
22,143,2,1001.001548,170.030448,1.313979,170.03044802102946,4.3703406204025e-06
22,143,3,1000.999797,153.618449,1.38444,153.61844864340483,0.00023425918540785054
22,143,4,1000.550514,164.988516,1.368123,164.98851637549566,0.0012586443601114647
22,143,5,1001.000462,160.624441,1.415507,160.62444098780517,1.9083049754220002e-06
22,143,6,1001.257108,211.581099,1.474075,211.5810993352223,0.0009055435326524932
22,143,7,1001.007937,202.201881,1.816872,202.20188119040796,0.0012743473636236278
22,144,0,1001.002886,151.500789,1.595536,151.50078927209069,1.4571137989078837e-05
22,144,1,1001.02187,211.022684,1.517895,211.02268398242512,6.37233812635987e-05
22,144,2,1001.007865,185.988231,1.446974,185.9882306300108,1.26414329134965e-05
22,144,3,1000.999151,221.428271,1.304665,221.42827051903356,0.00046252019240135294
22,144,4,1001.388393,192.652858,1.48392,192.6528582383517,0.001360190440498552
22,144,5,1001.000032,169.106154,1.475827,169.10615359890488,2.6783087454687465e-05
22,144,6,1001.000112,225.223977,1.49656,225.22397690779587,1.7237904755082385e-05
22,144,7,1001.000732,210.258563,1.604663,210.25856319317887,5.755294615098113e-05
22,145,0,1000.350193,226.769611,1.551813,226.76961109974286,0.002854505496480683
22,145,1,1001.027635,140.229295,1.377777,140.2292951051368,0.0013825350454003001
22,145,2,1000.999937,171.710185,1.392416,171.71018543237463,0.00013434140747403274
22,145,3,1000.999968,176.710912,1.359699,176.7109117786526,9.502103765161683e-05
22,145,4,1000.997685,196.297212,1.238898,196.29721153578427,0.0007601632945796504
22,145,5,1000.999593,179.501815,1.327264,179.50181527622487,0.0003237772679412019
22,145,6,1000.733321,161.531184,1.393722,161.531184294765,0.001611533919464765
22,145,7,1001.080827,202.984334,1.677271,202.98433420467157,0.00014740620700057664
22,146,0,1000.932968,198.465281,1.605716,198.46528056182675,0.0032911269765500935
22,146,1,1001.000341,143.690321,1.37034,143.69032073283964,1.3820897389223252e-06
22,146,2,1000.990602,183.790856,1.425682,183.79085559945793,5.42433365355587e-05
22,146,3,1001.010327,203.006408,1.4602,203.00640835721896,1.6542889877849016e-05
22,146,4,1000.351187,178.957618,1.421597,178.95761757690906,0.0020857033607788625
22,146,5,1000.999958,235.831025,1.462418,235.83102470959176,0.00012359451812897466
22,146,6,1001.003934,180.517241,1.613026,180.5172413806236,1.7461544023230552e-05
22,146,7,1000.947701,215.905963,1.85068,215.9059631554317,0.0013876913664050347
22,147,0,1001.019776,197.944734,1.548034,197.94473361253313,3.836543831957513e-05
22,147,1,1001.046394,205.27042,1.460515,205.27042025407465,0.00014358658319179658
22,147,2,1000.999989,209.825926,1.393214,209.82592591255948,6.0902961200216874e-05
22,147,3,1001.033565,186.237015,1.447084,186.23701538484005,0.0007045817641662082
22,147,4,1001.022591,145.297795,1.286309,145.29779483814184,0.0041392868690495795
22,147,5,1001.122916,192.654348,1.346112,192.65434802180175,0.0006243144493142038
22,147,6,1000.999955,179.682812,1.355434,179.6828117723829,0.00011152485112746352
22,147,7,1001.246521,161.849237,1.77754,161.84923723350022,0.0008711432127526938
22,148,0,1001.000066,146.640112,1.305564,146.64011245116433,3.8875464915723527e-07
22,148,1,1000.673297,170.770693,1.444458,170.770692755732,0.0018198551523980987
22,148,2,1001.000354,202.387619,1.498002,202.38761851391638,6.850320347736284e-06
22,148,3,1000.999994,179.866515,1.393984,179.86651545865402,4.64565551977898e-05
22,148,4,1000.7459,159.024343,1.450449,159.02434300013795,0.0009601981297694646
22,148,5,1000.850536,184.082107,1.296628,184.08210696822465,0.002683325344684018
22,148,6,1001.638796,186.530137,1.638625,186.53013735207588,0.0018131318855377674
22,148,7,1000.648007,230.314815,1.830567,230.31481481269816,0.006495535175405664
22,149,0,1000.887049,178.711487,1.558254,178.71148663984945,0.0005111057290846786
22,149,1,1001.153182,147.746029,1.315919,147.74602872164053,0.0009065030489540736
22,149,2,1001.090897,158.513746,1.394793,158.51374560499454,0.00036182641198960236
22,149,3,1001.15198,167.633617,1.380715,167.63361653690242,0.0006832972251963419
22,149,4,1001.06884,167.506557,1.371009,167.5065570442648,0.00028744720125317556
22,149,5,1001.000046,160.574583,1.313455,160.5745828685196,2.5969788158385247e-07
22,149,6,1001.000579,166.755014,1.373887,166.75501379384215,2.180560155839674e-06
22,149,7,1001.01294,199.643738,1.658423,199.6437382947569,4.1563891032994046e-05
22,150,0,1000.901949,153.231752,1.733663,153.23175176385365,0.001871459637480575
22,150,1,1001.008776,154.992986,1.453478,154.99298558656034,2.6630231016387166e-05
22,150,2,1000.808228,161.909325,1.252844,161.90932452227622,0.001762723657932381
22,150,3,1001.001368,188.886076,1.369939,188.88607573144634,4.63930759819919e-06
22,150,4,1000.428385,223.865971,1.237527,223.8659710455705,0.006918951594820889
22,150,5,1000.885271,252.098364,1.2945,252.09836383937534,0.0026761522675658313
22,150,6,1000.919978,187.669913,1.596461,187.66991329581242,0.006680234592023662
22,150,7,1001.247312,203.017281,1.811427,203.0172811547181,0.0004954942558847695
22,151,0,1001.01275,219.864634,1.547871,219.86463393524207,3.2305014600265864e-05
22,151,1,1000.988154,189.95103,1.42083,189.95102986445633,3.9658247440353775e-05
22,151,2,1001.000009,180.18216,1.385466,180.1821601882779,4.93814073229869e-06
22,151,3,1001.054997,192.278573,1.473019,192.278573382951,0.0013895719429194695
22,151,4,1001.013153,208.023058,1.472311,208.02305838424834,2.3458034713721543e-05
22,151,5,1000.999996,190.813367,1.337171,190.81336650884415,3.406492135329694e-05
22,151,6,1000.723896,149.700703,1.283662,149.7007026607327,0.0027774399487104037
22,151,7,1000.998994,210.088362,1.739536,210.08836194458976,0.000305942873015586
22,152,0,1001.009592,190.242022,1.431513,190.24202197635105,0.00039145362353060453
22,152,1,1001.103551,139.821531,1.448126,139.82153139924088,0.0005350328961853317
22,152,2,1001.020219,183.32093,1.359279,183.3209298413386,7.272241949455872e-05
22,152,3,1001.138874,161.544173,1.42278,161.5441731393863,0.000532005086103116
22,152,4,1000.999024,215.954598,1.542149,215.95459764377068,9.153448300785148e-05
22,152,5,1001.0,185.155598,1.247524,185.15559765445062,5.570323942538936e-07
22,152,6,1001.000628,146.577852,1.453916,146.57785214135922,2.5536928879663625e-06
22,152,7,1001.97748,171.136021,1.7605,171.13602096177866,0.007286172632611586
22,153,0,1001.421841,161.965644,1.496908,161.965643793823,0.0012871706240237064
22,153,1,1001.000009,210.246467,1.361347,210.2464668803309,4.0052489081709306e-06
22,153,2,1001.000779,213.588066,1.463327,213.5880657284288,3.057116032373197e-06
22,153,3,1001.000007,157.584631,1.23022,157.58463103442776,5.385849272699246e-08
22,153,4,1000.993847,165.433954,1.442699,165.43395367652695,0.0011777163020958525
22,153,5,1001.003759,200.044952,1.365434,200.0449518817845,1.2024477855658643e-05
22,153,6,1000.930245,128.271937,1.480195,128.2719370844359,0.0032557815543362515
22,153,7,1001.018512,185.192211,1.926227,185.19221052290033,0.0008531153339657546
22,154,0,1000.995046,190.595637,1.582346,190.59563732071314,0.0012168581590702497
22,154,1,1001.24737,234.469291,1.537168,234.46929071773357,0.0007656765823247907
22,154,2,1001.000001,224.990291,1.402314,224.99029082208466,2.2249474151329954e-05
22,154,3,1001.023399,189.825332,1.416635,189.82533181587246,0.00013227504918978975
22,154,4,1000.999955,116.623899,1.312237,116.62389882179995,0.00011062092307473944
22,154,5,1001.004188,184.542885,1.37453,184.54288525802622,0.002585349867866675
22,154,6,1000.999489,206.778396,1.5709,206.77839625413483,0.0004394730043354823
22,154,7,1001.473772,226.379883,1.861049,226.37988343343113,0.007250097952030639
22,155,0,1000.999284,190.604677,1.447951,190.60467714329943,0.00044175982129872923
22,155,1,1001.07352,164.536299,1.361011,164.53629913288486,0.0003235790108811474
22,155,2,1001.012623,192.288983,1.337622,192.28898295357152,4.5693989421469916e-05
22,155,3,1001.000005,154.534966,1.238412,154.53496628883386,4.7869289906404226e-08
22,155,4,1000.999981,171.950979,1.325993,171.95097869709613,1.4377140055190974e-05
22,155,5,1001.082859,229.625756,1.322941,229.62575609062137,0.00044584387347410925
22,155,6,1000.999521,156.636699,1.449352,156.63669850818556,0.00036671252400479566
22,155,7,1001.048191,136.830558,1.805918,136.83055832839187,0.00804297087033404
22,156,0,999.576679,237.752831,1.408087,237.75283096461206,0.008958994042505481
22,156,1,1000.999656,165.740441,1.512933,165.74044138608235,0.0003373869659697011
22,156,2,1001.000024,216.351546,1.36842,216.351546475412,1.9846806577440886e-06
22,156,3,1001.100449,246.171023,1.431423,246.17102326173102,0.002173350905605866
22,156,4,1000.998952,190.50942,1.389888,190.50941987275363,0.0005116974576950866
22,156,5,1001.011778,181.821961,1.41425,181.82196092153742,6.751039133941601e-05
22,156,6,1001.127806,200.459429,1.46242,200.45942936660515,0.00043376744942601517
22,156,7,1001.016511,198.9023,1.83277,198.90230049207815,0.0003326109369428663
22,158,0,1000.946047,168.214069,1.735808,168.21406915425007,0.0006596050861565702
22,158,1,1000.812741,206.145496,1.416791,206.14549647528514,0.0038893716083557967
22,158,2,1001.000014,233.163007,1.42614,233.16300691972893,1.4515696340391533e-05
22,158,3,1000.999814,179.461067,1.252361,179.46106663180166,0.0002289190881941664
22,158,4,1001.000155,197.574163,1.374366,197.57416260028663,7.471387287862619e-07
22,158,5,1000.998879,206.488498,1.375483,206.48849845759185,0.0005258519990703485
22,158,6,1000.876105,156.125901,1.342617,156.12590057767898,0.0030719647673344733
22,158,7,1001.287441,168.245944,1.723513,168.24594368823546,0.004359293743239888
22,159,0,1001.164014,189.313248,1.57734,189.31324768204374,0.0004714499401397166
22,159,1,1000.76666,201.180733,1.61784,201.18073275033527,0.0028678252446420207
22,159,2,1000.999995,184.717927,1.284761,184.7179269448731,3.757025932328955e-05
22,159,3,1001.06634,245.516389,1.362033,245.516389237698,0.00028573032739446727
22,159,4,1000.999997,212.913033,1.405314,212.91303326816626,3.8765315313585516e-05
22,159,5,1001.000016,194.393225,1.333822,194.393224949596,8.071239266114038e-07
22,159,6,1000.872538,195.863781,1.450509,195.86378131140174,0.0005945540586541916
22,159,7,1001.31691,155.806455,1.885551,155.80645541636036,0.0011679568425976476
22,160,0,1000.995662,159.4287,1.411134,159.42869996896658,0.000990997229682658
22,160,1,1000.996801,153.080772,1.44671,153.08077158238513,2.451069555027083e-05
22,160,2,1001.000034,210.461894,1.342887,210.46189363710732,5.388328326271936e-07
22,160,3,1001.000012,188.589303,1.249779,188.58930344881585,7.656730289804368e-08
22,160,4,1001.017185,211.205575,1.403983,211.20557545780807,5.4590634253620115e-05
22,160,5,1001.000005,185.04562,1.416529,185.04561975298384,1.8584790279445644e-05
22,160,6,1001.000415,207.534008,1.446853,207.53400802805876,2.009995641777567e-06
22,160,7,1000.051849,240.028265,1.695742,240.02826535817672,0.0039660366792539405
22,161,0,1001.002592,253.414561,1.626246,253.41456139573344,2.7772405573134018e-05
22,161,1,1001.014893,207.783772,1.602233,207.7837720729483,4.001795936093266e-05
22,162,0,1001.016205,207.82226,1.590967,207.82225998815886,4.194150181691333e-05
22,162,1,1001.118029,203.510271,1.424394,203.51027121192018,0.0004408459842304016
22,162,2,1000.994207,187.470215,1.474023,187.47021495120924,0.0011720425377325567
22,162,3,1001.000001,157.356989,1.234929,157.3569887592179,9.352765893649569e-08
22,162,4,1001.003392,185.935538,1.408631,185.93553849692591,8.54068237685286e-06
22,162,5,1001.000427,157.618653,1.413209,157.61865290838065,1.8026799154667963e-06
22,162,6,1001.002475,208.057591,1.331543,208.05759116833138,1.2082127360838134e-05
22,162,7,1000.185882,168.270586,1.87108,168.27058559857252,0.011310155612076947
22,163,0,1000.972832,153.450807,1.592989,153.45080742322597,0.002568260059804912
22,163,1,1001.000001,184.967219,1.455453,184.96721890786827,4.9178397489936096e-05
22,163,2,1001.021971,170.234722,1.410176,170.23472223272992,7.022772722419772e-05
22,163,3,1001.000279,185.857459,1.290584,185.85745896732263,1.6975028486912877e-06
22,163,4,1001.004936,144.505623,1.168882,144.50562336237334,4.092613120102724e-05
22,163,5,1001.000007,247.06461,1.4204,247.06461048680563,1.729046169220173e-05
22,163,6,1001.000012,157.163186,1.405569,157.16318559702782,7.488817944971662e-06
22,163,7,1001.250536,155.033917,1.803958,155.03391692710417,0.000678741732860486
22,164,0,1001.001268,185.086659,1.725311,185.08665914201424,0.0003310264659030745
22,164,1,1001.000014,172.023129,1.476681,172.02312877817923,4.451164777059836e-05
22,164,2,1001.009676,218.443835,1.46825,218.44383542521408,0.0014622200391258414
22,164,3,1000.999994,221.984484,1.304315,221.9844842355947,3.1143368709447053e-06
22,164,4,1001.007262,228.916805,1.474881,228.91680520874712,2.2301482256782098e-05
22,164,5,1001.001673,205.079718,1.296924,205.07971754439095,5.710666758317445e-06
22,164,6,1001.013283,180.791933,1.587523,180.79193291920635,3.605784268527902e-05
22,164,7,1000.472236,193.141842,1.707498,193.14184172982598,0.009412013534646137
22,166,0,1000.738017,167.75103,1.482453,167.7510302168455,0.0013432056803958942
22,166,1,1001.001295,203.020468,1.307521,203.0204681011507,2.801804611370602e-06
22,166,2,1001.000008,169.127858,1.403035,169.12785814086274,9.079719757499458e-06
22,166,3,1001.353217,183.985319,1.405195,183.9853185704921,0.0010120966282843968
22,166,4,1000.999787,193.978818,1.470923,193.9788175034344,3.0292446733399555e-05
22,166,5,1001.013927,183.496512,1.242285,183.49651163168144,8.384637498277267e-05
22,166,6,1001.172533,251.997154,1.576368,251.99715399158174,0.0005819556032256363
22,166,7,999.925609,167.769411,1.716893,167.76941051905823,0.004007689253711746
22,167,0,1001.043773,189.022072,1.587237,189.02207244133157,0.00012401542257836634
22,167,1,1000.753744,165.487857,1.447411,165.48785795565388,0.03970168166581147
22,167,2,999.926058,187.008178,1.573994,187.00817763575012,0.003789326004848181
22,167,3,1001.000124,182.703003,1.311562,182.703002577121,5.496513595827821e-07
22,167,4,1000.999865,125.470572,1.244629,125.4705723889914,0.00019652708081303923
22,167,5,1001.000421,228.613581,1.414436,228.61358108473502,1.7741611926547824e-06
22,167,6,1001.0868,163.934587,1.713817,163.9345874679506,0.0001700167063754979
22,167,7,1001.016245,148.456053,1.775172,148.45605349932683,0.00011388203041195585
22,168,0,1000.795281,193.517557,1.475627,193.5175567062729,0.029043528872528902
22,168,1,1000.999194,184.668952,1.510064,184.66895159677728,0.0004948153328331016
22,168,2,1001.000228,191.17463,1.55913,191.1746302552951,4.677310232032715e-05
22,168,3,1000.999999,119.77598,1.270211,119.77598042870605,1.8966157634148933e-05
22,168,4,1000.999471,182.002911,1.550356,182.00291135189096,6.428188611974895e-05
22,168,5,1000.994808,215.43143,1.427185,215.4314295113905,0.00108241554537147
22,169,0,1001.002316,199.582786,1.541421,199.58278550869977,9.0746382029159e-06
22,169,1,1001.0,162.954526,1.351669,162.95452577261918,1.4488323351209834e-05
22,169,2,1000.996713,179.492701,1.452477,179.49270092724467,0.0008948099890402095
22,169,3,1000.700851,184.0296,1.286671,184.02959955136237,0.0019328622436951774
22,169,4,1001.0,150.970839,1.301941,150.97083855441446,6.159062114202116e-06
22,169,5,1001.010844,220.065692,1.435247,220.06569180427826,3.729169873573505e-05
22,169,6,1001.009244,202.956575,1.475314,202.95657501905822,1.777849480178747e-05
22,169,7,1001.073885,185.497305,1.935764,185.49730544656327,0.00032921706692099455
22,170,0,1001.004432,238.802087,1.490217,238.80208730240034,1.4256196852442999e-05
22,170,1,1001.045495,195.311349,1.436717,195.31134931468128,0.00014688606304586574
22,170,2,1001.311204,193.078679,1.190384,193.0786787586494,0.006907594521346735
22,170,3,1001.000014,197.362849,1.34011,197.362848980477,7.127842731014095e-07
22,170,4,1001.000002,166.171023,1.33108,166.1710231101688,4.39129571013217e-06
22,170,5,999.813446,158.998209,1.526536,158.99820906326698,0.00386218523730222
22,170,6,1000.38495,223.72763,1.489344,223.72763002726333,0.0031475002987702556
22,170,7,1001.013857,199.082117,1.746256,199.08211713956337,0.0010754540567446025
22,171,0,1001.000031,207.155987,1.454288,207.155986887515,1.5155321584148643e-05
22,171,1,1001.0201,211.036523,1.503063,211.03652289836302,5.8862019238382256e-05
22,171,2,1001.965411,254.882118,1.64297,254.88211842539187,0.0033186888211645853
22,171,3,1001.006966,189.443462,1.220175,189.44346218210933,4.124514070923564e-05
22,171,4,1000.728462,200.918251,1.459945,200.91825061268813,0.001012714764007853
22,171,5,1001.000074,204.778163,1.257316,204.77816333006268,3.29537816680402e-07
22,171,6,1001.705096,214.832922,1.451959,214.83292150303024,0.002330357950049745
22,171,7,1000.955185,223.971518,1.818559,223.97151825607924,0.00017418706003797903
22,172,0,1001.040212,186.106923,1.533224,186.10692273229284,0.0001638402033921944
22,172,1,1001.027229,170.344976,1.372141,170.34497593054076,9.792767622320326e-05
22,172,2,1000.874653,193.120692,1.443608,193.12069160520053,0.0015393596106883867
22,172,3,1000.485994,220.721147,1.373266,220.72114748233201,0.0036550870193635494
22,172,4,1001.000155,163.429359,1.432356,163.42935869086017,2.1434617939621567e-06
22,172,5,999.849684,189.844877,1.317729,189.84487662762322,0.009343503139388388
22,172,6,1001.002606,154.953214,1.382266,154.95321355979178,8.429373721203239e-06
22,172,7,999.846467,263.833544,1.953956,263.83354402583063,0.004420324071625291
22,173,0,1001.485827,203.215173,1.797799,203.21517270688327,0.0023240094853247783
22,173,1,1001.008492,172.981296,1.456473,172.98129579381603,2.580088048613399e-05
22,173,2,1000.832486,220.365008,1.599898,220.36500788235313,0.0007083740834336043
22,173,3,1001.000232,216.446615,1.44851,216.4466152022899,3.2002617837730044e-06
22,173,4,1001.756249,184.110367,1.578755,184.11036685183396,0.0057643724645625085
22,173,5,1001.151748,170.602338,1.398806,170.60233790238104,0.0006374206011451197
22,173,6,1000.652333,171.542286,1.582551,171.5422854535237,0.02595963559430171
22,173,7,1001.012615,166.357355,1.799858,166.35735470900326,0.00019749074520586108
22,175,0,1001.000121,185.200492,1.510277,185.20049183738675,2.3303799491333448e-05
22,175,1,1001.000038,185.209636,1.444218,185.20963618901266,9.556800002104809e-06
22,175,2,1001.0,177.046731,1.264035,177.04673073844947,2.4355130859569526e-06
22,175,3,1001.002084,203.07858,1.311073,203.07858005767034,7.006465041873218e-06
22,175,4,1001.004871,210.781533,1.50718,210.78153256162565,1.5648531263689443e-05
22,175,5,1001.015441,155.105783,1.444916,155.10578312492257,4.6545806570920265e-05
22,175,6,999.36149,186.62044,1.260715,186.62044022318258,0.016733990745004163
22,175,7,1001.415754,209.698631,1.69241,209.6986315698438,0.017568804638806657
22,176,0,1000.455817,183.669379,2.747744,183.66937876873894,0.004211415029488589
22,176,1,1000.647731,127.497572,2.424736,127.49757173577592,0.05212944148412883
22,176,2,1000.730908,186.867265,2.44078,186.8672650013813,0.0017885647104665425
22,176,3,999.899348,149.31768,2.902036,149.3176795850385,0.0299143785002372
22,176,4,1005.804813,196.163126,2.386685,196.16312573737724,0.05938871363174766
22,176,5,999.021873,127.382944,1.360675,127.38294442477874,0.010810752838488438
22,176,6,999.683113,185.84385,2.093434,185.84384977877122,0.012475022950872853
22,176,7,1000.107707,166.08077,3.877547,166.0807725820607,0.12323594887402135
22,177,0,1001.000102,157.100484,1.543373,157.1004844832392,5.9353246404588566e-05
22,177,1,1000.498736,189.811625,1.327914,189.8116252516407,0.004092770796703566
22,177,2,1001.332968,242.73403,1.575494,242.7340302373267,0.001448571268005965
22,177,3,1000.999896,140.671771,1.389742,140.67177054420276,0.00017051515979181164
22,177,4,1001.000001,185.056325,1.336304,185.0563247015285,5.543937274042247e-06
22,177,5,1000.989204,215.346866,1.396605,215.34686621133704,0.0014654759991052711
22,177,6,1000.998575,153.965382,1.579373,153.96538205628755,0.0001115229168747569
22,177,7,1000.747024,152.551022,1.85987,152.5510220687674,0.009043926323899654
22,178,0,1001.218421,198.18283,1.69294,198.1828303648386,0.0010720418865139043
22,178,1,1001.000003,166.12205,1.416034,166.12204972021965,1.516256123633774e-05
22,178,2,1001.145652,183.630357,1.377975,183.63035698725116,0.000658884967310193
22,178,3,1000.999959,184.590122,1.283059,184.5901218602109,0.00010643780415105492
